dt,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-26,0.39478055555555547,0.07519444444444444,241.2735902777778,1.6588888888888886,0.0,0.2298611111111111,1.965277777777778
2007-02-27,0.35980000000000006,0.07861388888888889,242.94427083333338,1.524583333333333,0.0,0.21805555555555553,1.336111111111111
2007-02-28,0.36164861111111124,0.07873055555555557,242.15959027777765,1.5284722222222218,0.0,0.23611111111111113,1.3701388888888888
2007-03-01,0.35941944444444446,0.07474166666666666,241.32140277777782,1.5088888888888885,0.0,0.21944444444444447,1.375
2007-03-02,0.35811666666666664,0.07431111111111112,240.5915972222222,1.5068055555555555,0.0,0.23611111111111113,1.367361111111111
2007-03-03,0.5688347222222222,0.09374444444444445,241.28808333333333,2.401111111111111,0.0,0.24097222222222217,3.192361111111111
2007-03-04,1.451875,0.12200138888888888,240.0297986111111,6.158194444444445,1.0250000000000001,6.049305555555556,6.533333333333334
2007-03-05,1.847452777777778,0.143025,240.0309097222222,7.840277777777779,3.9770833333333333,8.409027777777778,6.9624999999999995
2007-03-06,0.865625,0.12926944444444446,240.98806944444448,3.695694444444444,0.0,1.2083333333333335,3.263888888888889
2007-03-07,1.6494486111111115,0.11888888888888889,240.32356249999998,6.935,0.7472222222222222,3.3062500000000004,10.772916666666667
2007-03-08,1.0917583333333334,0.13014166666666668,240.66542361111112,4.6651388888888885,1.5138888888888886,2.3506944444444446,4.621527777777778
2007-03-09,0.8837583333333335,0.08280416666666666,240.88846527777778,3.7312500000000006,0.7590277777777779,0.2395833333333333,5.993750000000001
2007-03-10,1.7254944444444442,0.1691166666666667,239.80283333333333,7.341944444444444,2.8680555555555554,3.7652777777777775,7.624305555555556
2007-03-11,2.4171083333333336,0.12039861111111111,240.00729166666667,10.121527777777777,3.340277777777778,2.3749999999999996,6.597222222222221
2007-03-12,1.3546305555555556,0.09334861111111109,240.5587152777778,5.728472222222222,0.9743055555555555,1.9729166666666667,8.578472222222222
2007-03-13,0.8959333333333332,0.08799861111111108,240.89796527777776,3.8056944444444443,0.9375,2.679861111111111,3.696527777777778
2007-03-14,1.2453916666666667,0.10939027777777781,240.77729166666666,5.267500000000001,2.420138888888889,0.33333333333333326,5.977083333333333
2007-03-15,1.3088986111111114,0.11064305555555555,240.28049305555552,5.523194444444445,0.0,2.2659722222222225,7.663888888888888
2007-03-16,1.1819819444444446,0.09042222222222225,239.5271319444445,4.99236111111111,0.7680555555555556,3.1972222222222224,3.7291666666666665
2007-03-17,1.4083958333333335,0.08824166666666666,238.2246527777778,5.9461111111111125,1.5333333333333334,0.24930555555555556,8.524305555555555
2007-03-18,1.6465597222222224,0.1676736111111111,241.04781944444449,7.0079166666666675,4.558333333333334,5.117361111111112,4.066666666666667
2007-03-19,1.4948041666666665,0.10053055555555557,240.4970902777778,6.281944444444444,1.1444444444444446,1.8652777777777778,9.804166666666665
2007-03-20,1.4487694444444443,0.11449305555555554,240.81563888888888,6.15125,2.600694444444444,1.970138888888889,7.815972222222222
2007-03-21,1.4875638888888887,0.09918749999999998,240.9866458333333,6.237222222222222,1.2951388888888888,2.8701388888888886,8.565972222222221
2007-03-22,1.0104013888888888,0.07904583333333332,241.7635277777778,4.223055555555556,0.2451388888888889,0.5111111111111112,7.265277777777777
2007-03-23,0.9090333333333334,0.08297777777777779,241.64547916666666,3.8037499999999995,0.7826388888888888,0.5395833333333333,5.811805555555555
2007-03-24,2.0614097222222214,0.13265555555555555,239.70447222222228,8.703333333333335,2.5743055555555556,4.025694444444444,11.37638888888889
2007-03-25,2.3183361111111114,0.16397499999999995,240.03072222222218,9.72222222222222,3.215277777777778,2.4999999999999996,6.510416666666667
2007-03-26,0.9833902777777778,0.11178194444444445,241.33681249999995,4.183055555555556,0.7555555555555555,0.23888888888888885,6.316666666666666
2007-03-27,0.7674583333333332,0.10536527777777777,240.60197916666664,3.2965277777777775,0.0,2.0965277777777778,2.567361111111111
2007-03-28,1.6207624999999999,0.13647083333333332,240.44461111111107,6.854583333333334,0.7791666666666668,5.921527777777777,9.644444444444446
2007-03-29,1.104448611111111,0.13798333333333335,240.53668749999997,4.676805555555556,0.8069444444444445,0.31944444444444436,7.447222222222223
2007-03-30,0.9738847222222221,0.12578333333333336,241.03922916666662,4.189583333333332,0.7597222222222223,0.325,5.706250000000001
2007-03-31,2.4371597222222214,0.16076666666666664,239.26077083333337,10.26472222222222,1.8194444444444444,5.352083333333333,12.279166666666667
2007-04-01,1.934688888888889,0.1406611111111111,240.02448611111106,8.149444444444445,3.2145833333333336,3.7506944444444437,13.547916666666664
2007-04-02,1.3616513888888886,0.1210666666666667,240.46011805555554,5.71263888888889,1.21875,0.673611111111111,11.55625
2007-04-03,1.1408472222222221,0.11719444444444445,240.50495833333332,4.84625,2.5208333333333335,0.7236111111111111,5.303472222222222
2007-04-04,1.424908333333333,0.1196652777777778,240.3317847222222,5.986250000000002,2.3847222222222224,0.2916666666666667,10.241666666666669
2007-04-05,1.2806097222222221,0.1698180555555556,241.17310416666666,5.491527777777777,0.7541666666666668,2.9701388888888896,7.307638888888889
2007-04-06,1.111902777777778,0.09945416666666666,241.1844513888889,4.688611111111111,0.0,3.795833333333334,6.365277777777778
2007-04-07,1.079113888888889,0.09634027777777777,240.3785902777778,4.564583333333332,0.7826388888888888,2.1604166666666664,4.113194444444444
2007-04-08,1.1172333333333333,0.09436250000000002,240.34918055555553,4.719861111111111,0.0,0.3368055555555556,2.461805555555556
2007-04-09,0.6950833333333336,0.11118749999999998,240.5504861111111,2.974583333333333,1.8520833333333335,0.35694444444444445,2.639583333333333
2007-04-10,0.5398361111111111,0.10343055555555557,240.81370138888894,2.3473611111111103,0.1451388888888889,0.5152777777777778,1.7861111111111108
2007-04-11,0.6163069444444446,0.13364305555555556,241.1548263888889,2.61875,0.0,0.7722222222222221,4.459027777777778
2007-04-12,0.37340694444444433,0.10264722222222222,240.25606249999996,1.5979166666666664,0.0,0.3756944444444444,1.2625
2007-04-13,0.3826541666666667,0.10530555555555556,240.05048611111113,1.6433333333333333,0.0,0.3875,1.3805555555555555
2007-04-14,0.38490833333333335,0.1080625,240.31314583333335,1.6513888888888886,0.0,0.40138888888888885,1.3944444444444442
2007-04-15,0.5042805555555555,0.11912777777777779,240.2366875,2.186527777777778,0.0,0.7125,2.009027777777778
2007-04-16,0.6613819444444445,0.12921805555555557,240.65713888888897,2.8725,0.6611111111111111,0.90625,3.233333333333334
2007-04-17,0.8498152777777777,0.1516347222222222,240.1956666666667,3.6908333333333325,1.0638888888888889,0.27013888888888893,4.304861111111111
2007-04-18,0.6932263888888889,0.11473888888888889,240.14677777777786,2.995416666666666,1.0965277777777778,0.24652777777777776,2.381944444444444
2007-04-19,0.7143458333333333,0.10393055555555558,240.4298402777778,3.0558333333333336,0.5090277777777777,1.1145833333333333,3.991666666666667
2007-04-20,0.5712361111111112,0.10114305555555557,240.13289583333335,2.4948611111111116,0.7423611111111111,0.24999999999999997,2.429861111111111
2007-04-21,1.1622611111111112,0.14767916666666667,239.21323611111112,5.035694444444445,4.565972222222222,0.3215277777777778,7.728472222222223
2007-04-22,1.5511902777777775,0.1855513888888889,239.6088819444444,6.688472222222221,2.961111111111111,1.5881944444444451,7.709722222222222
2007-04-23,0.7323374999999999,0.09419444444444443,237.23564583333336,3.2641666666666667,0.9736111111111111,0.3513888888888889,4.170138888888888
2007-04-24,0.7167361111111111,0.09393333333333333,235.3449236111111,3.1448611111111107,0.78125,0.3659722222222223,4.638888888888889
2007-04-25,0.877890277777778,0.11440000000000002,234.9411111111111,3.8580555555555542,0.0,1.0201388888888892,6.1194444444444445
2007-04-26,0.8857402777777779,0.1136152777777778,234.78729861111108,3.92375,0.9194444444444444,1.2812499999999998,4.9743055555555555
2007-04-27,0.7599527777777778,0.11245,235.2161666666667,3.3125000000000013,1.2305555555555554,0.37847222222222227,3.302777777777777
2007-04-28,0.7733986111111112,0.1137111111111111,235.18072222222224,3.3683333333333345,1.2305555555555554,0.3909722222222223,3.302777777777777
2007-04-29,0.7733986111111112,0.1137111111111111,235.18072222222224,3.3683333333333345,1.2305555555555554,0.3909722222222223,3.302777777777777
2007-04-30,0.5658194444444443,0.11177777777777781,235.03644444444444,2.509305555555556,0.8430555555555556,0.5923611111111112,2.2909722222222224
2007-05-01,1.1554569444444445,0.12611666666666665,234.67870138888884,5.073333333333334,2.78125,0.6909722222222222,5.934722222222223
2007-05-02,0.6968652777777778,0.11117500000000002,235.58207638888894,3.141527777777777,0.004861111111111111,1.034722222222222,2.6069444444444447
2007-05-03,0.7571097222222224,0.10482083333333332,235.13488888888887,3.307638888888888,1.3236111111111113,1.1979166666666667,5.441666666666666
2007-05-04,0.6931444444444446,0.12134722222222222,235.71019444444437,3.0780555555555558,1.5687499999999999,0.3736111111111111,2.7708333333333335
2007-05-05,1.0854527777777776,0.12090416666666669,235.03502083333333,4.73611111111111,2.0229166666666667,1.73125,7.849305555555556
2007-05-06,1.4597944444444444,0.12662222222222222,234.40965277777778,6.409027777777777,2.232638888888889,0.6590277777777778,7.010416666666667
2007-05-07,1.1414333333333333,0.1173041666666667,234.53697222222226,4.9809722222222215,0.6569444444444444,3.4270833333333335,6.550694444444446
2007-05-08,1.2425638888888892,0.12611944444444445,234.9062361111111,5.3563888888888895,3.18125,1.3965277777777778,6.095138888888887
2007-05-09,1.1567611111111111,0.12741944444444445,234.87372222222226,5.056111111111112,2.095833333333333,3.9104166666666664,6.579166666666667
2007-05-10,0.4915861111111112,0.11688472222222224,235.7962569444445,2.2068055555555555,0.6569444444444444,0.37083333333333335,2.2645833333333334
2007-05-11,0.6799680555555554,0.09173333333333333,235.2297569444444,3.027638888888889,0.6430555555555556,0.3409722222222223,4.4937499999999995
2007-05-12,1.0010875000000001,0.1452583333333333,234.7229027777778,4.360555555555555,1.5604166666666668,0.746527777777778,7.227777777777778
2007-05-13,1.135234722222222,0.1532430555555556,235.7087083333333,4.969166666666666,2.5083333333333333,1.6763888888888892,6.220833333333332
2007-05-14,1.0192930555555555,0.20732777777777775,235.69006944444436,4.574166666666666,2.2055555555555557,1.6784722222222221,3.8312499999999994
2007-05-15,0.6280500000000001,0.07720972222222221,235.61199305555556,2.7333333333333343,0.0,0.2833333333333333,3.693055555555556
2007-05-16,1.1756555555555557,0.09437083333333333,235.26081249999996,5.071805555555556,1.5368055555555555,3.9972222222222222,6.303472222222222
2007-05-17,0.8554277777777779,0.0911027777777778,235.86845833333336,3.7209722222222212,0.7041666666666666,1.4395833333333339,5.3381944444444445
2007-05-18,1.1330069444444446,0.11892916666666666,235.99459722222218,4.876666666666667,2.2708333333333335,2.7173611111111104,5.63611111111111
2007-05-19,0.9926680555555557,0.11656805555555556,234.94472222222217,4.319305555555554,3.252083333333333,0.3680555555555555,4.876388888888889
2007-05-20,1.3668944444444442,0.13023055555555554,235.3481180555556,5.941527777777779,3.7638888888888893,1.203472222222222,5.285416666666666
2007-05-21,0.7778208333333333,0.08144444444444444,234.69190972222216,3.3386111111111116,0.0,0.3249999999999999,6.291666666666667
2007-05-22,0.7867027777777778,0.08952500000000001,235.48057638888892,3.399861111111111,0.6465277777777777,2.7541666666666664,2.766666666666666
2007-05-23,1.0173166666666666,0.11519305555555558,234.81249305555556,4.3975,0.663888888888889,2.6333333333333333,5.638194444444444
2007-05-24,0.8016583333333335,0.09413888888888888,235.54606250000003,3.4620833333333336,0.6631944444444445,2.858333333333333,3.295833333333334
2007-05-25,1.1209861111111112,0.12124166666666668,234.44720138888894,4.863472222222222,5.597222222222221,0.4069444444444444,4.540972222222222
2007-05-26,1.050172222222222,0.12100000000000001,235.06988888888895,4.562777777777778,1.647916666666667,1.9124999999999999,5.991666666666667
2007-05-27,1.4957,0.15270416666666667,234.90843750000002,6.5065277777777775,3.0319444444444446,3.8430555555555554,7.25277777777778
2007-05-28,1.1371305555555553,0.10493055555555557,234.9065763888889,4.921944444444445,3.1625,0.3284722222222222,6.656944444444445
2007-05-29,0.7370416666666665,0.07864166666666665,235.69434722222218,3.2072222222222226,0.0,1.3243055555555556,3.0083333333333333
2007-05-30,1.1179625,0.10212361111111111,234.83139583333332,4.828472222222222,1.5625,4.130555555555554,5.419444444444444
2007-05-31,0.6517708333333332,0.08999027777777778,235.09652777777777,2.791805555555555,0.6493055555555556,0.33125,2.466666666666667
2007-06-01,0.7264513888888889,0.09966388888888889,235.32091666666668,3.1370833333333326,0.0,0.3368055555555555,5.322222222222222
2007-06-02,1.0308069444444448,0.11535277777777779,234.46902777777777,4.474027777777777,2.7576388888888883,0.8680555555555557,5.300694444444445
2007-06-03,1.4639069444444444,0.12670694444444444,234.76237500000002,6.352916666666666,3.4618055555555554,5.228472222222222,5.7875000000000005
2007-06-04,0.6330680555555555,0.15499444444444446,234.7480694444445,2.8222222222222215,1.1006944444444444,0.5805555555555556,3.1479166666666667
2007-06-05,1.0131194444444442,0.17756388888888894,234.6927638888889,4.46513888888889,3.1138888888888885,0.7131944444444445,4.477777777777779
2007-06-06,1.1763486111111112,0.1605083333333333,234.62343055555553,5.10611111111111,2.3118055555555554,0.5756944444444444,8.099305555555555
2007-06-07,0.6840291666666668,0.11967638888888889,234.47880555555557,2.982361111111111,0.6840277777777778,0.48541666666666666,2.7493055555555554
2007-06-08,1.4916986111111112,0.1595361111111111,236.19744444444447,6.448194444444443,1.9437499999999999,7.944444444444444,7.902777777777779
2007-06-09,0.7896777777777779,0.16176111111111113,240.65472222222226,3.396944444444444,0.6875,0.5729166666666666,5.0375000000000005
2007-06-10,0.9311194444444445,0.16603611111111113,240.84428472222223,4.005694444444444,2.9180555555555547,1.336111111111111,4.154861111111111
2007-06-11,0.5518430555555556,0.1351625,240.85675,2.417916666666667,0.0,0.3381944444444444,3.7000000000000006
2007-06-12,0.6380319444444444,0.1502888888888889,240.22489583333336,2.8586111111111108,1.3069444444444445,0.32986111111111105,2.7069444444444444
2007-06-13,0.643938888888889,0.144625,240.39760416666672,2.8174999999999994,0.6645833333333333,0.595138888888889,3.6222222222222222
2007-06-14,0.8743638888888889,0.16090000000000004,239.84778472222226,3.7833333333333337,2.306944444444445,1.4909722222222221,4.898611111111111
2007-06-15,0.6872249999999999,0.17483472222222227,240.46438194444443,3.0662500000000006,1.5756944444444443,2.785416666666666,3.1576388888888896
2007-06-16,1.4012236111111112,0.21358194444444445,239.50169444444444,5.9750000000000005,2.2840277777777778,3.123611111111112,7.713888888888888
2007-06-17,1.3521458333333332,0.1665375,240.21918055555557,5.7693055555555555,2.863888888888889,3.4986111111111113,6.065277777777779
2007-06-18,0.4711625,0.1255625,240.77620138888892,2.07875,0.0,0.3673611111111111,2.945138888888889
2007-06-19,0.5851083333333333,0.13054583333333336,240.2678125,2.5577777777777784,0.6756944444444444,0.37152777777777773,3.025694444444444
2007-06-20,0.7460319444444447,0.1578486111111111,240.15616666666662,3.3068055555555556,1.2229166666666667,1.7972222222222223,3.545833333333334
2007-06-21,0.5603791666666668,0.15454583333333333,240.57494444444444,2.500833333333334,0.6472222222222221,1.666666666666667,2.577083333333333
2007-06-22,0.3932597222222223,0.14480972222222227,240.8356319444445,1.8073611111111105,0.0,0.6604166666666667,2.418055555555555
2007-06-23,0.33164305555555557,0.13411111111111115,240.3189652777778,1.535694444444444,0.0,0.5458333333333334,1.6680555555555554
2007-06-24,0.49628888888888884,0.12455694444444447,241.13221527777776,2.2076388888888885,0.0,0.5493055555555556,2.395138888888889
2007-06-25,0.744584722222222,0.13699305555555552,240.42226388888886,3.2499999999999996,1.3784722222222223,2.5145833333333334,3.3444444444444446
2007-06-26,0.6561861111111112,0.1266805555555556,240.09450694444442,2.877083333333333,0.6743055555555556,0.9263888888888888,3.6326388888888883
2007-06-27,1.0283513888888889,0.14374861111111112,239.75840972222215,4.429166666666667,1.8076388888888888,4.47986111111111,5.048611111111112
2007-06-28,0.8996097222222222,0.1510041666666667,239.4236666666666,3.8895833333333325,0.0,3.033333333333333,6.625694444444444
2007-06-29,0.9066902777777778,0.14342083333333333,240.1811388888889,3.9440277777777784,3.0298611111111113,0.46388888888888885,4.732638888888888
2007-06-30,0.9273013888888887,0.1308013888888889,240.01161111111114,3.971527777777777,2.117361111111111,0.5499999999999999,5.816666666666666
2007-07-01,0.712961111111111,0.11975555555555556,240.0671527777778,3.0806944444444437,0.6729166666666666,0.5111111111111112,3.256944444444444
2007-07-02,0.67155,0.1228638888888889,240.6718125,2.9277777777777776,0.7069444444444445,3.6673611111111106,2.392361111111111
2007-07-03,0.73605,0.1252347222222222,240.18693750000003,3.230694444444444,0.32430555555555557,2.2319444444444447,3.2604166666666665
2007-07-04,0.6968125000000001,0.1759263888888889,240.6596319444445,3.095416666666667,1.6173611111111112,1.5402777777777776,3.9111111111111114
2007-07-05,0.7342291666666667,0.17133055555555557,240.44444444444449,3.233194444444445,2.0291666666666663,0.5347222222222222,2.759027777777778
2007-07-06,0.7427250000000001,0.15232638888888894,240.59945138888884,3.268611111111111,1.9625000000000001,2.4743055555555555,2.78125
2007-07-07,0.9431986111111111,0.1486416666666667,239.91013888888884,4.034861111111112,0.6923611111111111,2.115972222222222,7.0673611111111105
2007-07-08,0.7563055555555556,0.13675,240.3388958333334,3.2893055555555555,1.267361111111111,1.9659722222222218,3.664583333333333
2007-07-09,0.8195541666666667,0.1197375,240.61764583333334,3.51625,0.6409722222222222,0.41250000000000003,6.518055555555556
2007-07-10,0.6307805555555555,0.12239166666666669,239.98305555555558,2.786111111111111,0.04652777777777778,1.5465277777777777,3.215972222222222
2007-07-11,0.5016333333333333,0.10684444444444445,241.03003472222224,2.1994444444444445,0.7048611111111112,0.44930555555555546,3.6694444444444443
2007-07-12,0.7427652777777779,0.14520694444444449,240.76461805555553,3.2336111111111108,0.7145833333333332,1.7708333333333333,4.45763888888889
2007-07-13,0.5516541666666667,0.14353749999999998,240.85480555555554,2.4508333333333328,0.0,0.43958333333333327,3.074305555555556
2007-07-14,0.8945625000000001,0.17947916666666666,241.2918819444445,3.894027777777778,2.6215277777777772,1.3666666666666665,4.586111111111111
2007-07-15,0.7234097222222222,0.17923472222222217,240.55468055555556,3.192083333333334,0.6756944444444445,0.6486111111111111,4.021527777777778
2007-07-16,0.5928291666666664,0.1624722222222222,236.50723611111118,2.6605555555555553,0.5763888888888888,0.4826388888888889,2.9000000000000004
2007-07-17,0.4997444444444446,0.12228333333333331,234.74125694444442,2.27625,0.5888888888888889,0.48194444444444445,2.3159722222222223
2007-07-18,0.5257513888888888,0.10869027777777775,231.08822916666668,2.3868055555555547,0.63125,0.46597222222222223,3.213888888888889
2007-07-19,0.47075416666666664,0.12986944444444445,234.2618611111111,2.1438888888888887,0.7416666666666666,0.48819444444444443,2.1736111111111107
